policy_id,sub_sector,primary_regulator,region,policy_year,revenue_mm,employees,assets_mm,limit_mm,retention_mm,premium_usd,has_trading_desk,processes_payments,custodial_aum_bn,core_banking_vendor,n_third_party_vendors,cloud_provider_primary,mfa_coverage_pct,edr_deployed,soc_24_7,control_maturity_nist,prior_incidents_3yr,had_claim,log_revenue,log_employees,control_gap,vendor_risk,retention_ratio,regulator_mismatch,strong_controls
POL-2020480,7,7,3,2020,868.9,4868,1506.0,2,0.091,583671,1,False,0.0,-1,33,4,69.6,1,1,2.9,0,1,6.768378262513495,8.4906438561827,2.1,10.032000000000002,0.0455,0,1
POL-2020481,11,6,0,2021,290.0,876,4164.1,25,0.38,886479,0,True,0.0,3,37,3,96.6,1,1,2.6,2,0,5.673323267171493,6.776506992372183,2.4,1.2580000000000011,0.0152,1,1
POL-2020482,5,0,5,2021,238.7,447,514.7,2,0.045,174222,0,False,0.0,-1,42,4,75.0,1,0,4.0,0,0,5.479388141440339,6.104793232414985,1.0,10.5,0.0225,0,0
POL-2020483,2,5,3,2020,60.6,196,810.3,100,3.959,307113,0,True,0.0,0,21,2,90.3,1,0,2.3,0,1,4.120661870539474,5.2832037287379885,2.7,2.0369999999999995,0.03959,0,0
POL-2020484,8,2,0,2021,2493.2,14443,4945.2,1,0.047,924598,0,False,0.0,-1,30,4,78.5,1,0,2.0,0,0,7.821723315486647,9.578034382397348,3.0,6.449999999999999,0.047,0,0
POL-2020485,4,5,2,2023,11381.9,59948,124204.9,25,1.083,30149173,0,False,2.9,4,18,4,65.1,1,1,3.0,0,0,9.33986750825632,11.001249479749399,2.0,6.282000000000002,0.04332,0,1
POL-2020486,2,2,4,2022,93.9,213,1016.1,1,0.033,27506,0,True,0.0,5,96,4,91.7,1,0,3.0,0,0,4.552823705615882,5.365976015021851,2.0,7.967999999999996,0.033,0,0
POL-2020487,2,4,4,2020,75.8,394,870.6,250,4.819,789385,0,True,0.0,3,71,2,82.8,0,1,3.3,1,0,4.341204640153626,5.978885764901122,1.7000000000000002,12.212000000000003,0.019276,0,0
POL-2020488,8,6,3,2024,4051.5,14413,7890.5,5,0.03,4464384,0,False,0.0,-1,28,2,74.5,0,0,1.3,2,0,8.307089253609831,9.575955235484386,3.7,7.140000000000001,0.006,0,0
POL-2020489,2,5,3,2020,106.4,406,945.4,5,0.169,90441,0,True,0.0,5,23,2,96.2,1,1,3.1,0,0,4.676560182074764,6.008813185442595,1.9,0.8739999999999982,0.033800000000000004,0,1
POL-2020490,2,3,0,2020,159.9,260,2205.9,15,0.369,306165,0,True,0.0,5,37,0,68.1,1,1,3.5,0,0,5.080783053998338,5.564520407322694,1.5,11.803000000000003,0.0246,0,1
POL-2020491,8,3,1,2022,1521.6,5837,2254.1,1,0.025,677321,0,False,0.0,-1,27,3,58.2,1,1,4.0,0,0,7.328174678872112,8.67214355141406,1.0,11.285999999999998,0.025,0,1
POL-2020492,2,4,1,2024,60.2,251,804.7,5,0.067,61175,0,True,0.0,2,12,0,81.7,1,1,2.5,0,0,4.11414718951828,5.529429087511423,2.5,2.1959999999999993,0.0134,0,1
POL-2020493,11,6,5,2020,639.8,1467,5470.1,5,0.22,591676,0,True,0.0,3,93,4,71.2,1,1,4.4,0,0,6.462717395754149,7.291656209174461,0.5999999999999996,26.783999999999992,0.044,1,1
POL-2020494,2,3,2,2023,76.1,319,760.2,25,0.296,192864,0,True,0.0,1,127,1,92.4,1,0,3.9,0,0,4.345103280569283,5.768320995793772,1.1,9.651999999999994,0.01184,0,0
POL-2020495,7,7,2,2023,621.5,3222,808.7,15,0.341,1663373,1,False,0.0,-1,28,3,73.6,0,0,3.2,1,0,6.4337436283388625,8.078067881815437,1.7999999999999998,7.392,0.022733333333333335,0,0
POL-2020496,2,2,5,2020,41.4,163,591.9,25,1.028,90694,0,True,0.0,3,166,4,80.3,1,1,2.3,0,0,3.7471483622379123,5.099866427824199,2.7,32.70200000000001,0.041120000000000004,0,1
POL-2020497,2,1,2,2023,63.0,216,778.8,2,0.043,32425,0,True,0.0,5,33,1,50.6,1,1,4.1,1,1,4.1588830833596715,5.37989735354046,0.9000000000000004,16.302,0.0215,0,1
POL-2020498,11,7,1,2021,502.9,3673,4087.8,10,0.268,812311,0,True,0.0,6,85,3,86.6,1,1,3.7,0,0,6.222377835686553,8.20903626577507,1.2999999999999998,11.39,0.0268,1,1
POL-2020499,11,5,1,2021,1268.8,5767,18052.8,1,0.025,445947,0,True,0.0,6,36,0,79.1,1,0,2.9,1,1,7.146614686736349,8.660080678964786,2.1,7.524000000000003,0.025,0,0
POL-2020500,10,1,2,2023,9329.3,32073,127164.2,100,2.827,78073011,0,True,0.0,3,38,0,65.9,1,1,3.3,0,0,9.141022447665286,10.375801012068754,1.7000000000000002,12.957999999999998,0.02827,0,1
POL-2020501,2,7,3,2024,70.0,245,698.5,15,0.294,142318,0,True,0.0,2,163,3,56.4,1,1,3.1,0,0,4.2626798770413155,5.5053315359323625,1.9,71.06800000000001,0.0196,0,1
POL-2020502,3,4,2,2024,43.5,201,110.9,5,0.238,32801,0,True,0.0,5,39,3,89.7,1,1,3.8,0,0,3.7954891891721947,5.308267697401205,1.2000000000000002,4.0169999999999995,0.047599999999999996,0,1
POL-2020503,1,2,1,2020,576.7,2530,888.5,2,0.097,459080,1,False,0.0,-1,35,1,80.7,1,1,1.6,0,1,6.35905470278722,7.836369760545124,3.4,6.754999999999998,0.0485,0,1
POL-2020504,3,4,4,2022,168.6,981,458.5,25,0.925,323404,0,True,0.0,5,8,4,67.3,1,1,3.2,1,0,5.133442723357803,6.889591308354466,1.7999999999999998,2.6160000000000005,0.037000000000000005,0,1
POL-2020505,2,6,0,2024,90.0,358,1035.9,25,0.992,194475,0,True,0.0,6,22,4,82.9,0,1,3.9,0,0,4.51085950651685,5.883322388488279,1.1,3.7619999999999987,0.03968,0,0
POL-2020506,11,6,2,2022,647.2,995,7381.2,10,0.322,1015420,0,True,0.0,4,11,1,92.5,1,1,3.3,2,0,6.474199290707447,6.903747257584598,1.7000000000000002,0.8249999999999995,0.0322,1,1
POL-2020507,6,6,3,2022,400.7,1023,547.8,10,0.101,1061060,0,True,0.0,-1,21,0,75.0,1,1,4.5,0,0,5.995705541365236,6.931471805599453,0.5,5.25,0.010100000000000001,0,1
POL-2020508,11,6,2,2022,311.3,1260,4047.8,2,0.065,186318,0,True,0.0,1,24,4,79.8,1,1,3.2,0,0,5.7439642642890325,7.13966033596492,1.7999999999999998,4.848000000000002,0.0325,1,1
POL-2020509,11,1,5,2022,188.3,938,2651.6,10,0.263,300699,0,True,0.0,3,17,2,98.2,1,0,3.4,0,0,5.243333058215277,6.844815479208263,1.6,0.30600000000000027,0.0263,0,0
POL-2020510,10,3,2,2020,18460.3,78209,265835.4,250,10.39,263316177,0,True,0.0,5,47,1,87.7,1,0,3.3,1,0,9.823431928112504,11.267152795595656,1.7000000000000002,5.781,0.04156,0,0
POL-2020511,3,4,0,2023,44.6,140,116.5,10,0.351,48343,0,True,0.0,1,25,3,59.8,1,1,3.2,0,1,3.8199077165203406,4.948759890378168,1.7999999999999998,10.05,0.0351,0,1
POL-2020512,2,4,5,2020,143.1,530,1904.5,500,9.283,1783868,0,True,0.0,1,93,3,87.1,1,1,2.3,0,0,4.970507503005476,6.274762021241939,2.7,11.997,0.018566,0,1
POL-2020513,6,6,1,2021,134.0,620,327.6,1,0.048,86704,0,True,0.0,-1,12,0,82.5,1,1,2.1,0,1,4.90527477843843,6.431331081933479,2.9,2.1000000000000005,0.048,0,1
POL-2020514,10,1,3,2023,17783.3,46882,147318.6,250,4.34,256314825,0,True,0.0,6,71,4,77.7,1,1,3.7,0,0,9.786071324597568,10.75541041537748,1.2999999999999998,15.832999999999998,0.01736,0,1
POL-2020515,1,2,5,2024,754.1,2655,1125.1,1,0.025,403054,1,False,0.0,-1,9,0,87.1,1,1,2.4,0,0,6.62685019080938,7.884576510596324,2.6,1.161,0.025,0,1
POL-2020516,10,3,3,2021,26231.8,91001,274546.3,25,1.185,84396080,0,True,0.0,4,65,3,75.7,1,0,3.7,0,0,10.174765815162232,11.418636763279451,1.2999999999999998,15.795,0.047400000000000005,0,0
POL-2020517,1,2,1,2023,247.9,1029,598.3,2,0.051,172400,1,False,0.0,-1,28,0,48.0,1,1,3.0,3,0,5.517051209373546,6.937314081223682,2.0,14.56,0.0255,0,1
POL-2020518,3,4,2,2021,88.8,469,239.7,5,0.127,77627,0,True,0.0,4,5,4,93.1,1,1,3.5,1,0,4.497584975308154,6.152732694704104,1.5,0.3450000000000003,0.0254,0,1
POL-2020519,8,6,5,2021,3606.3,10301,7409.6,10,0.104,4747031,0,False,0.0,-1,115,4,74.1,1,0,2.2,0,0,8.190714849055729,9.24009333012553,2.8,29.785,0.0104,0,0
POL-2020520,8,6,3,2020,6484.7,54611,13443.8,50,0.306,28961391,0,False,0.0,-1,15,0,82.3,1,0,2.2,0,0,8.77735503232853,10.908008917804642,2.8,2.6550000000000007,0.00612,0,0
POL-2020521,1,6,0,2020,1156.9,6056,1658.6,100,2.32,8101776,1,False,0.0,-1,136,2,94.1,0,1,3.8,0,0,7.054363298618227,8.708969906980947,1.2000000000000002,8.024000000000008,0.0232,0,0
POL-2020522,5,6,2,2023,152.9,289,371.3,10,0.132,282581,0,False,0.0,-1,46,2,93.2,1,1,1.2,0,1,5.0363030408448335,5.66988092298052,3.8,3.1279999999999974,0.0132,0,1
POL-2020523,11,5,2,2021,463.5,2858,5200.8,10,0.35,660612,0,True,0.0,2,12,3,86.0,1,1,2.6,0,1,6.140961558253893,7.958227192322312,2.4,1.6800000000000002,0.034999999999999996,0,1
POL-2020524,8,6,3,2020,2080.6,9515,4763.6,5,0.042,1846886,0,False,0.0,-1,16,3,94.4,1,1,2.5,0,0,7.640892107758241,9.160729871422848,2.5,0.895999999999999,0.008400000000000001,0,1
POL-2020525,2,2,3,2023,93.9,194,1407.8,100,3.218,582866,0,True,0.0,4,23,4,46.5,1,1,1.2,1,0,4.552823705615882,5.272999558563747,3.8,12.304999999999998,0.03218,0,1
POL-2020526,10,1,3,2024,16204.1,37037,199297.2,50,2.132,82567264,0,True,0.0,6,9,2,91.0,0,1,1.0,0,1,9.693081286491504,10.51969969162195,4.0,0.8099999999999997,0.042640000000000004,0,0
POL-2020527,7,2,0,2021,381.6,1436,717.0,10,0.204,668507,0,False,0.0,-1,77,3,62.1,0,1,3.3,1,0,5.946990057006152,7.270312886079025,1.7000000000000002,29.183,0.020399999999999998,0,0
POL-2020528,3,4,0,2021,93.7,193,108.4,50,1.531,361288,0,True,0.0,0,14,3,94.0,1,0,3.8,0,0,4.550714000192032,5.267858159063328,1.2000000000000002,0.8400000000000007,0.030619999999999998,0,0
POL-2020529,2,7,4,2021,81.4,484,1218.4,25,1.172,217641,0,True,0.0,4,9,4,83.6,1,0,3.3,0,0,4.411585436915426,6.184148890937483,1.7000000000000002,1.4760000000000004,0.04688,0,0
POL-2020530,1,6,5,2022,176.4,504,369.6,2,0.065,127524,1,False,0.0,-1,95,3,61.3,1,1,3.2,1,0,5.178407069875479,6.22455842927536,1.7999999999999998,36.765,0.0325,0,1
POL-2020531,2,1,1,2021,30.7,96,286.8,1,0.025,10283,0,True,0.0,5,84,4,89.3,1,0,3.8,1,0,3.456316680883235,4.574710978503383,1.2000000000000002,8.988,0.025,0,0
POL-2020532,0,4,3,2022,651.7,5216,1237.7,5,0.13,690544,1,False,1.7,-1,34,1,63.4,1,0,3.9,0,0,6.481117605641172,8.559677803022392,1.1,12.443999999999999,0.026000000000000002,0,0
POL-2020533,11,2,3,2022,633.4,5224,5311.8,15,0.679,1420152,0,True,0.0,0,57,1,60.0,0,0,2.1,1,0,6.452679670320638,8.561210076833012,2.9,22.8,0.04526666666666667,1,0
POL-2020534,5,7,4,2023,116.5,892,241.1,50,0.253,573217,0,False,0.0,-1,17,4,94.2,1,0,3.2,1,0,4.7664383335842135,6.794586580876499,1.7999999999999998,0.985999999999999,0.00506,0,0
POL-2020535,6,6,5,2022,680.2,1668,1910.0,100,1.295,6416239,0,True,0.0,-1,83,3,92.5,1,0,4.2,0,0,6.523855948788533,7.419979923661835,0.7999999999999998,6.224999999999996,0.01295,0,0
POL-2020536,6,7,3,2024,163.7,519,407.4,10,0.252,354398,0,True,0.0,-1,31,3,94.1,1,0,3.4,0,0,5.104125637183595,6.253828811575473,1.6,1.8290000000000015,0.0252,0,0
POL-2020537,11,5,3,2023,1016.4,4594,13472.1,15,0.372,2266158,0,True,0.0,4,243,4,81.9,1,1,2.9,0,0,6.925005632388665,8.432724034789787,2.1,43.98299999999998,0.0248,0,1
POL-2020538,6,7,1,2023,377.3,1278,575.5,5,0.1,561988,0,True,0.0,-1,49,3,84.6,0,1,2.3,0,1,5.935687531638983,7.153833801578843,2.7,7.546000000000001,0.02,0,0
POL-2020539,1,6,0,2020,1006.6,5388,2354.2,2,0.078,759315,1,False,0.0,-1,192,4,62.9,1,1,3.7,0,1,6.9153265444784555,8.592115117933497,1.2999999999999998,71.232,0.039,0,1
POL-2020540,3,4,1,2021,118.6,277,199.8,5,0.181,115212,0,True,0.0,3,43,1,71.0,1,1,5.0,2,0,4.784152841516532,5.627621113690637,0.0,12.470000000000002,0.036199999999999996,0,1
POL-2020541,11,1,4,2023,2545.8,12963,34054.2,1,0.027,846775,0,True,0.0,3,16,3,89.8,1,1,3.7,1,0,7.842592948142871,9.469931564261438,1.2999999999999998,1.6319999999999997,0.027,0,1
POL-2020542,7,3,3,2020,880.8,2588,2636.6,10,0.205,1626599,1,False,0.0,-1,59,1,72.1,1,1,3.5,1,0,6.781965272923837,7.859026979751538,1.5,16.461000000000002,0.020499999999999997,0,1
POL-2020543,2,3,3,2023,35.6,109,522.6,2,0.05,16017,0,True,0.0,0,40,3,77.2,1,1,3.4,0,1,3.6000482404073204,4.700480365792417,1.6,9.12,0.025,0,1
POL-2020544,0,4,5,2023,1364.0,5195,3574.1,1,0.029,436984,1,False,1.3,-1,35,4,90.2,1,1,2.7,0,0,7.21890970761906,8.55564437779049,2.3,3.4299999999999993,0.029,0,1
POL-2020545,1,6,3,2020,812.0,3982,1785.5,5,0.093,976048,1,False,0.0,-1,18,0,91.2,1,1,3.6,0,0,6.70073110954781,8.289790583181643,1.4,1.5839999999999994,0.0186,0,1
POL-2020546,5,7,2,2024,125.6,271,347.1,5,0.193,163874,0,False,0.0,-1,23,0,79.8,1,1,4.6,0,0,4.841032509710076,5.605802066295998,0.40000000000000036,4.646000000000002,0.0386,0,1
POL-2020547,1,6,1,2024,443.3,996,1080.8,15,0.33,901725,0,False,0.0,-1,64,3,89.2,1,1,4.2,1,0,6.096500009941863,6.904750769961838,0.7999999999999998,6.911999999999999,0.022000000000000002,0,1
POL-2020548,6,0,5,2022,274.9,905,794.3,25,1.114,915926,0,True,0.0,-1,31,0,67.9,1,1,4.4,0,0,5.62003848122324,6.80903930604298,0.5999999999999996,9.950999999999999,0.04456,0,1
POL-2020549,8,2,5,2022,11903.1,101490,34206.0,50,1.886,39873141,0,False,0.0,-1,16,0,86.6,1,0,2.6,0,0,9.384638157575223,11.527725403581828,2.4,2.144,0.03772,0,0
POL-2020550,1,2,0,2020,575.0,3073,831.6,15,0.248,1131715,1,False,0.0,-1,47,2,77.6,1,0,1.5,0,0,6.3561076606958915,8.03073492409854,3.5,10.528000000000004,0.016533333333333334,0,0
POL-2020551,10,3,3,2021,34115.0,256673,498374.6,250,6.331,487107869,0,True,0.0,1,20,1,97.9,1,0,2.0,1,0,10.437521761439,12.455562076182172,3.0,0.41999999999999815,0.025324000000000003,0,0
POL-2020552,11,2,5,2020,498.8,4884,7024.9,25,0.903,1275879,0,True,0.0,6,15,4,40.2,1,1,3.6,1,0,6.214208018400852,8.493924564476883,1.4,8.969999999999999,0.03612,1,1
POL-2020553,6,0,0,2021,780.1,4812,1553.4,2,0.081,637203,0,True,0.0,-1,13,0,91.5,1,1,1.9,1,1,6.660703182616252,8.47907586930311,3.1,1.1049999999999995,0.0405,0,1
POL-2020554,2,7,1,2020,143.1,345,1176.8,5,0.027,145773,0,True,0.0,1,11,3,74.6,0,0,2.8,0,0,4.970507503005476,5.846438775057725,2.2,2.794,0.0054,0,0
POL-2020555,2,5,1,2022,83.7,794,1151.6,50,2.248,263138,0,True,0.0,2,7,4,93.0,1,1,3.2,1,0,4.439115601658009,6.678342114654332,1.7999999999999998,0.48999999999999966,0.04496000000000001,0,1
POL-2020556,5,6,2,2022,103.5,668,156.8,25,0.919,384795,0,False,0.0,-1,32,3,71.7,1,0,2.8,0,1,4.6491870714048655,6.505784060128229,2.2,9.055999999999997,0.03676,0,0
POL-2020557,2,0,0,2024,167.4,612,1342.0,10,0.292,195991,0,True,0.0,0,71,1,94.4,1,1,4.8,1,0,5.126342101808226,6.418364935936212,0.20000000000000018,3.9759999999999955,0.029199999999999997,0,1
POL-2020558,4,5,5,2024,3733.9,19439,34284.1,10,0.439,6275097,0,False,3.8,0,50,2,94.7,1,1,2.4,0,0,8.225476323446781,9.87508807801443,2.6,2.649999999999997,0.0439,0,1
POL-2020559,11,0,4,2023,214.3,1327,2676.0,50,1.32,825073,0,True,0.0,5,14,2,76.9,1,1,3.3,1,0,5.372032404370318,7.191429330036379,1.7000000000000002,3.234,0.0264,1,1
POL-2020560,11,5,4,2020,441.1,1865,5595.5,5,0.226,451994,0,True,0.0,1,26,1,87.2,1,0,3.9,0,0,6.091536100832197,7.531552381407289,1.1,3.3280000000000003,0.045200000000000004,0,0
POL-2020561,8,1,5,2024,2482.6,10271,4569.6,5,0.087,2116534,0,False,0.0,-1,14,1,94.3,1,1,3.3,1,0,7.817464399490738,9.237177025929743,1.7000000000000002,0.7980000000000007,0.0174,0,1
POL-2020562,10,1,5,2024,11528.4,59590,109958.6,25,0.362,39227579,0,True,0.0,5,105,0,61.5,1,0,3.0,0,0,9.352655573747754,10.99525983493937,2.0,40.425000000000004,0.01448,0,0
POL-2020563,11,2,0,2022,402.3,1120,3987.6,25,0.479,931591,0,True,0.0,2,27,1,67.4,1,1,2.7,0,0,5.999680701879322,7.02197642307216,2.3,8.802,0.01916,1,1
POL-2020564,6,7,2,2020,417.7,2280,632.7,2,0.043,398894,0,True,0.0,-1,31,3,56.2,1,1,2.5,1,0,6.037154673025098,7.732369222284388,2.5,13.577999999999998,0.0215,0,1
POL-2020565,7,6,3,2024,1275.7,4129,2546.0,2,0.051,1101426,1,False,0.0,-1,45,0,89.0,1,0,1.9,0,0,7.152033902826306,8.326032685955079,3.1,4.949999999999999,0.0255,0,0
POL-2020566,7,5,2,2020,729.0,3048,1087.1,10,0.209,1527844,1,False,0.0,-1,38,0,72.1,1,1,2.8,2,1,6.593044534142437,8.022568946988255,2.2,10.602,0.0209,0,1
POL-2020567,7,4,0,2024,181.4,693,497.1,15,0.553,388405,1,False,0.0,-1,72,2,94.4,1,0,2.6,0,1,5.206202077640231,6.542471960506805,2.4,4.031999999999996,0.03686666666666667,0,0
POL-2020568,1,6,1,2024,313.9,1684,920.1,25,1.192,890410,1,False,0.0,-1,32,4,51.9,1,1,1.8,0,0,5.752255128106979,7.429520842786462,3.2,15.392,0.04768,0,1
POL-2020569,1,6,5,2023,1212.2,7603,2689.9,100,4.25,8143506,0,False,0.0,-1,7,2,93.3,0,1,2.8,0,0,7.1010167758144265,8.93642970360832,2.2,0.4690000000000004,0.0425,0,0
POL-2020570,8,4,2,2022,6188.1,41210,6832.2,25,1.194,17779810,0,False,0.0,-1,177,2,58.6,1,0,3.3,0,1,8.730544959307972,10.626460489993315,1.7000000000000002,73.278,0.04776,0,0
POL-2020571,2,1,4,2022,266.3,599,2855.3,2,0.083,163687,0,True,0.0,5,12,0,74.8,1,0,3.9,0,0,5.588371623144873,6.396929655216146,1.1,3.024,0.0415,0,0
POL-2020572,6,7,5,2024,149.2,457,200.4,10,0.379,313800,0,True,0.0,-1,7,1,79.8,1,0,2.5,0,0,5.011967739330034,6.126869184114185,2.5,1.4140000000000006,0.0379,0,0
POL-2020573,10,3,5,2022,16059.9,78596,237627.6,250,10.007,211988663,0,True,0.0,5,108,2,69.1,1,1,3.1,0,0,9.68414302578114,11.272088809749953,1.9,33.37200000000001,0.040028,0,1
POL-2020574,1,2,5,2020,880.0,2681,2553.7,10,0.34,1553712,1,False,0.0,-1,27,4,70.0,1,1,3.3,2,1,6.78105762593618,7.894318063841624,1.7000000000000002,8.100000000000001,0.034,0,1
POL-2020575,0,7,1,2022,548.7,4000,961.7,10,0.231,838136,1,False,5.3,-1,14,0,81.2,1,0,3.7,1,0,6.309372674866615,8.294299608857235,1.2999999999999998,2.6319999999999992,0.023100000000000002,0,0
POL-2020576,5,6,0,2020,157.2,921,386.9,2,0.036,117216,0,False,0.0,-1,10,4,83.4,1,1,1.2,1,1,5.063860055333554,6.826545223556594,3.8,1.6599999999999993,0.018,0,1
POL-2020577,2,6,4,2022,94.8,244,1207.9,25,0.55,213087,0,True,0.0,3,20,2,96.9,0,1,3.8,0,0,4.562262684976814,5.501258210544727,1.2000000000000002,0.6199999999999983,0.022000000000000002,0,0
POL-2020578,1,2,5,2024,650.4,1604,1047.7,2,0.025,388002,1,False,0.0,-1,63,0,84.3,1,1,1.3,0,0,6.479123892842133,7.380879035564116,3.7,9.891000000000002,0.0125,0,1
POL-2020579,4,1,5,2020,12832.9,24690,180930.3,250,4.57,146962427,0,False,18.6,6,26,2,92.9,1,1,2.9,0,0,9.459845386477081,10.114194083746655,2.1,1.8459999999999988,0.01828,0,1
POL-2020580,9,5,0,2021,4776.9,10884,41456.0,10,0.409,10599765,1,False,0.0,5,142,4,93.1,1,0,3.5,1,0,8.471756398407631,9.295140973668648,1.5,9.798000000000009,0.0409,0,0
POL-2020581,1,6,4,2021,248.3,686,541.7,15,0.527,527654,1,False,0.0,-1,77,4,80.1,0,1,3.4,0,1,5.518656990529513,6.532334292222349,1.6,15.323000000000006,0.035133333333333336,0,0
POL-2020582,11,7,5,2023,889.4,2693,7202.0,15,0.09,1932796,0,True,0.0,2,12,4,95.0,1,1,4.4,0,0,6.791670799961335,7.898782356970309,0.5999999999999996,0.6000000000000005,0.006,1,1
POL-2020583,0,5,1,2022,1274.3,14081,1341.7,5,0.192,1247632,1,False,0.1,-1,43,1,69.5,1,1,2.9,0,1,7.150936724032854,9.552652665079078,2.1,13.115000000000002,0.038400000000000004,0,1
POL-2020584,3,4,5,2024,69.0,337,95.1,250,9.049,530936,0,True,0.0,6,33,2,80.1,1,1,2.6,1,0,4.248495242049359,5.823045895483019,2.4,6.567000000000002,0.036196,0,1
POL-2020585,8,4,5,2021,5173.1,16829,10105.7,100,2.383,31756340,0,False,0.0,-1,14,0,47.1,1,0,3.8,0,0,8.551420689965465,9.730918287184851,1.2000000000000002,7.405999999999999,0.02383,0,0
POL-2020586,2,6,5,2020,100.0,468,845.5,10,0.143,135598,0,True,0.0,0,18,2,79.9,1,1,4.7,0,0,4.61512051684126,6.150602768446279,0.2999999999999998,3.6179999999999994,0.014299999999999998,0,1
POL-2020587,0,0,0,2023,774.0,2742,2230.6,5,0.202,775059,0,False,55.7,-1,3,2,71.9,1,0,4.4,0,0,6.652863029353347,7.916807490937603,0.5999999999999996,0.8429999999999997,0.040400000000000005,0,0
POL-2020588,7,5,5,2022,1144.0,3792,3094.4,10,0.424,1934652,1,False,0.0,-1,10,1,80.4,1,0,1.6,0,0,7.0431599159883405,8.2409125416889,3.4,1.9599999999999995,0.0424,0,0
POL-2020589,2,3,5,2024,65.2,287,757.6,10,0.155,88784,0,True,0.0,0,25,2,94.3,1,0,3.4,0,0,4.192680462942962,5.662960480135946,1.6,1.4250000000000012,0.0155,0,0
POL-2020590,2,3,5,2022,187.1,583,1720.4,2,0.062,94806,0,True,0.0,3,45,1,89.7,1,1,3.3,1,1,5.236973736306985,6.369900982828227,1.7000000000000002,4.634999999999999,0.031,0,1
POL-2020591,2,5,0,2021,101.3,403,874.4,25,0.5,250785,0,True,0.0,0,17,1,72.3,1,0,3.8,0,0,4.627909672957581,6.0014148779611505,1.2000000000000002,4.7090000000000005,0.02,0,0
POL-2020592,5,6,1,2023,417.0,1566,1193.9,15,0.721,1144435,0,False,0.0,-1,79,1,90.3,1,0,1.7,0,0,6.035481432524756,7.356918242356021,3.3,7.6629999999999985,0.04806666666666667,0,0
POL-2020593,2,7,4,2022,40.3,152,483.4,2,0.025,23228,0,True,0.0,4,20,4,91.7,1,0,2.5,0,0,3.720862499966987,5.030437921392435,2.5,1.6599999999999993,0.0125,0,0
POL-2020594,0,6,4,2023,585.5,2034,1273.7,5,0.247,532888,1,False,2.4,-1,24,0,80.4,1,0,2.4,0,0,6.3741726680935304,7.618251097876695,2.6,4.703999999999999,0.0494,0,0
POL-2020595,10,1,1,2022,13384.1,32573,187520.7,100,3.601,100491617,0,True,0.0,4,25,4,87.0,1,0,2.7,1,1,9.501897426976226,10.391269703133506,2.3,3.25,0.03601,0,0
POL-2020596,2,7,4,2022,230.4,554,3395.0,1,0.048,75434,0,True,0.0,5,113,1,74.5,1,1,2.8,0,0,5.444147814759576,6.318968113746434,2.2,28.815,0.048,0,1
POL-2020597,2,0,5,2022,29.9,89,422.0,500,12.481,384038,0,True,0.0,0,15,0,76.0,1,1,3.3,2,0,3.4307561839036995,4.499809670330265,1.7000000000000002,3.5999999999999996,0.024961999999999998,0,1
POL-2020598,11,6,0,2020,601.1,2433,8218.3,5,0.077,543367,0,True,0.0,2,16,0,92.5,1,1,2.1,0,0,6.400423544470402,7.797291273547472,2.9,1.1999999999999993,0.0154,1,1
POL-2020599,3,4,2,2021,80.2,158,104.8,2,0.035,46340,0,True,0.0,0,18,3,84.0,1,0,4.4,1,0,4.396915247167632,5.0689042022202315,0.5999999999999996,2.880000000000001,0.0175,0,0
POL-2020600,3,4,0,2024,124.0,480,229.2,15,0.646,203321,0,True,0.0,4,62,4,92.5,1,1,4.5,1,0,4.8283137373023015,6.175867270105761,0.5,4.649999999999997,0.04306666666666667,0,1
POL-2020601,0,0,2,2022,751.4,5334,956.2,50,1.468,2851902,1,False,11.3,-1,31,2,68.0,1,1,4.0,0,0,6.623268097426875,8.582044163735853,1.0,9.919999999999998,0.02936,0,1
POL-2020602,2,4,2,2020,94.6,139,1013.8,5,0.206,82638,0,True,0.0,6,40,1,54.5,1,1,2.4,0,0,4.560172820057356,4.941642422609304,2.6,18.2,0.0412,0,1
POL-2020603,0,1,1,2021,1293.6,6344,2549.1,5,0.063,1483287,0,False,11.4,-1,59,2,85.2,1,1,2.6,0,1,7.1659570461114095,8.755422380148488,2.4,8.732000000000001,0.0126,0,1
POL-2020604,7,3,2,2022,128.1,343,301.7,50,2.187,573722,1,False,0.0,-1,15,0,90.6,1,1,3.6,0,0,4.860587297852597,5.840641657373398,1.4,1.4100000000000013,0.043739999999999994,0,1
POL-2020605,8,4,4,2023,3758.1,6914,7614.5,10,0.443,6296582,0,False,0.0,-1,4,4,81.9,1,0,3.4,0,0,8.231934846030228,8.841448244098858,1.6,0.7239999999999998,0.0443,0,0
POL-2020606,6,6,4,2020,494.4,845,908.1,1,0.028,301604,0,True,0.0,-1,46,0,81.2,1,0,4.7,0,0,6.2053655170552595,6.740519359606223,0.2999999999999998,8.647999999999998,0.028,0,0
POL-2020607,10,3,5,2022,12204.5,69197,182483.5,25,0.595,44495626,0,True,0.0,5,42,2,85.0,1,1,3.2,1,0,9.409641948804822,11.144727239453994,1.7999999999999998,6.300000000000001,0.023799999999999998,0,1
POL-2020608,6,0,1,2021,173.7,377,412.3,1,0.044,93185,0,True,0.0,-1,58,1,64.8,1,1,4.0,1,0,5.163070217140011,5.934894195619588,1.0,20.416,0.044,0,1
