policy_id,insured_id,system_class,stated_rto_hours,stated_rpo_hours,revenue_dependency_pct,has_hot_dr_site,third_party_dependency,last_dr_test_date
POL-2020275,INS-10275,Email & Productivity,46.3,10.0,2.6,False,None,2024-06-13
POL-2020275,INS-10275,Back-Office/ERP,21.0,14.3,6.5,False,Single Vendor,2024-11-09
POL-2020276,INS-10276,Core Banking Platform,5.4,0.9,24.6,False,Single Vendor,2024-03-26
POL-2020276,INS-10276,Back-Office/ERP,35.2,10.9,5.8,False,Single Vendor,2024-01-24
POL-2020276,INS-10276,Email & Productivity,26.3,14.7,1.9,False,Multi-Vendor,2023-02-07
POL-2020276,INS-10276,Payment Processing,6.0,1.3,40.1,False,Single Vendor,2023-11-30
POL-2020276,INS-10276,Customer Digital Channels,12.3,4.9,16.2,True,Multi-Vendor,2023-09-27
POL-2020277,INS-10277,Trading/OMS,3.8,0.4,38.8,True,Multi-Vendor,2023-08-04
POL-2020277,INS-10277,Back-Office/ERP,46.2,12.4,5.1,False,Single Vendor,2023-08-16
POL-2020277,INS-10277,Market Data Infrastructure,1.9,1.8,11.5,False,Single Vendor,2024-07-03
POL-2020277,INS-10277,Email & Productivity,24.5,11.4,2.2,False,Single Vendor,2023-04-15
POL-2020277,INS-10277,Settlement & Clearing,7.8,1.5,27.8,True,Single Vendor,2024-07-31
POL-2020278,INS-10278,Core Banking Platform,7.8,1.0,21.2,True,None,2023-01-03
POL-2020278,INS-10278,Back-Office/ERP,35.5,10.9,4.9,False,Single Vendor,2024-09-19
POL-2020278,INS-10278,Email & Productivity,18.7,15.5,2.5,False,None,2024-05-13
POL-2020278,INS-10278,Payment Processing,4.2,1.0,26.0,False,Multi-Vendor,2023-09-04
POL-2020278,INS-10278,Customer Digital Channels,9.3,4.4,27.7,True,None,2023-12-21
POL-2020279,INS-10279,Core Banking Platform,7.7,1.4,48.5,True,Multi-Vendor,2024-04-19
POL-2020279,INS-10279,Back-Office/ERP,47.7,9.3,4.8,False,None,2024-11-10
POL-2020279,INS-10279,Email & Productivity,46.7,17.9,2.3,True,None,2023-12-08
POL-2020279,INS-10279,Payment Processing,6.4,1.0,26.1,False,Single Vendor,2024-04-10
POL-2020279,INS-10279,Customer Digital Channels,8.0,4.1,12.1,False,Single Vendor,2024-09-21
POL-2020280,INS-10280,Core Banking Platform,7.4,1.1,23.4,False,None,2024-11-10
POL-2020280,INS-10280,Back-Office/ERP,19.5,11.4,7.0,True,Multi-Vendor,2023-09-26
POL-2020280,INS-10280,Email & Productivity,21.3,10.0,2.9,False,Single Vendor,2023-05-17
POL-2020280,INS-10280,Payment Processing,5.7,1.1,25.3,True,Single Vendor,2024-04-24
POL-2020280,INS-10280,Customer Digital Channels,10.0,4.4,26.6,False,Single Vendor,2024-02-15
POL-2020281,INS-10281,Core Banking Platform,3.0,1.0,43.6,True,None,2023-12-17
POL-2020281,INS-10281,Back-Office/ERP,42.8,6.8,6.9,True,Multi-Vendor,2024-10-11
POL-2020281,INS-10281,Email & Productivity,38.4,12.7,2.9,False,None,2024-02-07
POL-2020281,INS-10281,Payment Processing,4.3,0.9,25.0,False,Multi-Vendor,2024-01-19
POL-2020281,INS-10281,Customer Digital Channels,11.6,7.1,17.8,False,Multi-Vendor,2024-11-12
POL-2020282,INS-10282,Trading/OMS,2.3,0.7,50.2,True,None,2023-05-29
POL-2020282,INS-10282,Back-Office/ERP,40.3,9.0,5.3,False,Single Vendor,2023-12-24
POL-2020282,INS-10282,Market Data Infrastructure,2.4,1.6,11.0,True,Multi-Vendor,2024-08-19
POL-2020282,INS-10282,Email & Productivity,24.8,15.0,3.9,False,Single Vendor,2024-05-12
POL-2020282,INS-10282,Settlement & Clearing,5.8,2.0,17.1,False,Single Vendor,2024-05-14
POL-2020283,INS-10283,Core Banking Platform,5.2,1.2,37.8,True,Multi-Vendor,2023-04-11
POL-2020283,INS-10283,Back-Office/ERP,42.1,14.4,5.7,False,Single Vendor,2023-02-15
POL-2020283,INS-10283,Email & Productivity,36.8,23.2,2.7,True,Multi-Vendor,2023-09-26
POL-2020283,INS-10283,Payment Processing,7.1,1.9,29.8,False,None,2023-07-18
POL-2020283,INS-10283,Customer Digital Channels,13.2,4.8,14.5,False,None,2023-08-07
POL-2020284,INS-10284,Payment Processing,5.8,1.0,29.0,False,Multi-Vendor,2024-10-15
POL-2020284,INS-10284,Customer Digital Channels,14.7,3.2,12.5,True,None,2023-11-04
POL-2020284,INS-10284,Email & Productivity,35.7,13.6,2.8,True,None,2023-09-15
POL-2020284,INS-10284,Back-Office/ERP,29.5,6.5,3.0,False,Multi-Vendor,2024-03-31
POL-2020285,INS-10285,Core Banking Platform,7.5,1.0,32.9,False,None,2023-09-18
POL-2020285,INS-10285,Back-Office/ERP,47.1,14.2,3.4,False,Single Vendor,2024-11-16
POL-2020285,INS-10285,Email & Productivity,32.7,19.8,3.5,False,Multi-Vendor,2024-12-11
POL-2020285,INS-10285,Payment Processing,6.8,1.3,22.2,True,Single Vendor,2023-05-08
POL-2020285,INS-10285,Customer Digital Channels,10.4,6.2,21.7,False,Multi-Vendor,2023-11-24
POL-2020286,INS-10286,Email & Productivity,19.0,9.4,4.1,False,None,2024-06-14
POL-2020286,INS-10286,Back-Office/ERP,21.5,8.7,6.1,False,Single Vendor,2023-10-18
POL-2020287,INS-10287,Email & Productivity,29.6,11.2,2.9,True,Single Vendor,2023-02-07
POL-2020287,INS-10287,Back-Office/ERP,34.6,10.3,6.7,True,None,2023-07-15
POL-2020288,INS-10288,Core Banking Platform,4.3,1.6,24.1,False,Single Vendor,2023-04-14
POL-2020288,INS-10288,Back-Office/ERP,29.0,13.3,3.9,True,Single Vendor,2023-12-23
POL-2020288,INS-10288,Email & Productivity,35.2,10.8,2.0,False,None,2024-11-05
POL-2020288,INS-10288,Payment Processing,5.5,1.6,20.7,False,None,2024-03-24
POL-2020288,INS-10288,Customer Digital Channels,15.1,4.0,13.9,False,Single Vendor,2024-04-16
POL-2020289,INS-10289,Core Banking Platform,3.9,0.9,23.5,True,Multi-Vendor,2023-10-04
POL-2020289,INS-10289,Back-Office/ERP,41.7,10.8,4.6,False,Single Vendor,2024-07-10
POL-2020289,INS-10289,Email & Productivity,46.5,14.2,2.2,False,Multi-Vendor,2023-07-02
POL-2020289,INS-10289,Payment Processing,4.2,1.0,30.0,False,Single Vendor,2023-11-18
POL-2020289,INS-10289,Customer Digital Channels,8.6,5.5,22.7,False,Single Vendor,2024-12-21
POL-2020290,INS-10290,Payment Processing,6.8,1.6,22.9,True,Multi-Vendor,2024-01-09
POL-2020290,INS-10290,Customer Digital Channels,6.8,5.6,15.2,False,None,2024-11-11
POL-2020290,INS-10290,Email & Productivity,19.4,16.6,2.6,False,Multi-Vendor,2024-03-10
POL-2020290,INS-10290,Back-Office/ERP,40.4,8.9,6.9,False,Multi-Vendor,2023-09-13
POL-2020291,INS-10291,Core Banking Platform,6.7,0.8,35.2,True,None,2024-03-14
POL-2020291,INS-10291,Back-Office/ERP,34.4,12.8,5.0,False,None,2024-01-12
POL-2020291,INS-10291,Email & Productivity,31.9,14.1,2.5,False,Single Vendor,2024-12-21
POL-2020291,INS-10291,Payment Processing,7.7,1.1,19.5,False,Single Vendor,2023-02-16
POL-2020291,INS-10291,Customer Digital Channels,7.3,7.3,21.4,False,Single Vendor,2023-05-12
POL-2020292,INS-10292,Core Banking Platform,6.8,1.8,44.1,True,Multi-Vendor,2023-08-08
POL-2020292,INS-10292,Back-Office/ERP,34.0,7.4,3.6,True,None,2023-08-07
POL-2020292,INS-10292,Email & Productivity,34.7,14.1,3.1,True,Single Vendor,2023-04-20
POL-2020292,INS-10292,Payment Processing,5.4,1.5,18.8,False,Multi-Vendor,2023-01-08
POL-2020292,INS-10292,Customer Digital Channels,5.9,6.6,15.1,True,None,2023-02-18
POL-2020293,INS-10293,Core Banking Platform,6.2,1.4,48.5,False,Single Vendor,2023-06-18
POL-2020293,INS-10293,Back-Office/ERP,42.9,9.9,5.5,False,Single Vendor,2024-09-21
POL-2020293,INS-10293,Email & Productivity,20.5,14.4,3.6,True,Single Vendor,2024-11-19
POL-2020293,INS-10293,Payment Processing,6.0,1.3,22.2,False,Single Vendor,2024-05-06
POL-2020293,INS-10293,Customer Digital Channels,14.0,4.2,25.1,False,Multi-Vendor,2024-08-04
POL-2020294,INS-10294,Trading/OMS,3.0,0.6,28.5,True,None,2024-12-12
POL-2020294,INS-10294,Back-Office/ERP,24.1,14.8,6.3,True,None,2023-07-20
POL-2020294,INS-10294,Market Data Infrastructure,2.9,1.3,16.8,True,Multi-Vendor,2023-01-12
POL-2020294,INS-10294,Email & Productivity,31.3,18.5,2.5,False,Single Vendor,2024-11-20
POL-2020294,INS-10294,Settlement & Clearing,7.2,1.6,21.6,False,Single Vendor,2024-10-05
POL-2020295,INS-10295,Core Banking Platform,7.1,1.3,25.9,False,Single Vendor,2024-07-28
POL-2020295,INS-10295,Back-Office/ERP,19.2,12.9,6.5,False,Single Vendor,2023-01-26
POL-2020295,INS-10295,Email & Productivity,42.0,18.6,2.1,False,Single Vendor,2023-07-05
POL-2020295,INS-10295,Payment Processing,3.3,1.1,38.5,False,Multi-Vendor,2024-03-01
POL-2020295,INS-10295,Customer Digital Channels,15.6,4.1,24.2,True,Multi-Vendor,2024-04-27
POL-2020296,INS-10296,Trading/OMS,2.9,0.4,46.5,False,Single Vendor,2024-12-25
POL-2020296,INS-10296,Back-Office/ERP,41.9,8.5,6.6,False,None,2023-05-25
POL-2020296,INS-10296,Market Data Infrastructure,2.0,0.8,10.9,False,Multi-Vendor,2024-02-04
POL-2020296,INS-10296,Email & Productivity,42.9,14.9,3.7,False,Multi-Vendor,2023-04-17
POL-2020296,INS-10296,Settlement & Clearing,5.6,1.3,31.1,True,None,2024-11-19
POL-2020297,INS-10297,Core Banking Platform,5.0,1.7,23.8,True,None,2023-06-20
POL-2020297,INS-10297,Back-Office/ERP,36.7,12.9,6.6,True,Multi-Vendor,2024-11-04
POL-2020297,INS-10297,Email & Productivity,23.8,17.8,2.8,True,None,2024-01-22
POL-2020297,INS-10297,Payment Processing,4.8,0.8,21.2,True,None,2024-08-22
POL-2020297,INS-10297,Customer Digital Channels,14.3,6.7,18.1,False,Multi-Vendor,2024-07-13
POL-2020298,INS-10298,Core Banking Platform,7.1,0.8,38.5,False,None,2023-12-08
POL-2020298,INS-10298,Back-Office/ERP,43.9,14.3,4.5,False,Single Vendor,2024-02-08
POL-2020298,INS-10298,Email & Productivity,40.1,15.1,3.8,False,Single Vendor,2024-04-07
POL-2020298,INS-10298,Payment Processing,5.6,1.7,19.9,False,Multi-Vendor,2024-10-06
POL-2020298,INS-10298,Customer Digital Channels,11.7,5.7,21.8,True,Single Vendor,2024-12-17
POL-2020299,INS-10299,Core Banking Platform,6.4,1.9,43.0,True,Single Vendor,2024-12-03
POL-2020299,INS-10299,Back-Office/ERP,23.7,14.2,3.5,False,Single Vendor,2023-10-21
POL-2020299,INS-10299,Email & Productivity,36.2,22.2,2.0,False,None,2024-06-17
POL-2020299,INS-10299,Payment Processing,7.2,1.7,30.1,True,Multi-Vendor,2024-06-29
POL-2020299,INS-10299,Customer Digital Channels,8.8,4.9,27.5,False,Multi-Vendor,2023-12-17
POL-2020300,INS-10300,Core Banking Platform,3.8,1.5,23.3,True,Single Vendor,2024-04-05
POL-2020300,INS-10300,Back-Office/ERP,23.6,13.5,4.2,True,None,2024-12-04
POL-2020300,INS-10300,Email & Productivity,47.6,16.2,3.0,True,None,2023-07-31
POL-2020300,INS-10300,Payment Processing,3.0,1.9,22.2,True,Multi-Vendor,2024-10-20
POL-2020300,INS-10300,Customer Digital Channels,11.2,4.9,18.6,False,Multi-Vendor,2024-08-30
POL-2020301,INS-10301,Core Banking Platform,6.1,1.6,25.3,True,Multi-Vendor,2024-03-15
POL-2020301,INS-10301,Back-Office/ERP,32.4,13.8,4.8,False,None,2024-07-03
POL-2020301,INS-10301,Email & Productivity,22.0,13.3,2.3,False,Single Vendor,2024-05-23
POL-2020301,INS-10301,Payment Processing,3.5,1.2,31.0,False,Single Vendor,2024-01-27
POL-2020301,INS-10301,Customer Digital Channels,6.4,5.9,27.9,False,None,2023-01-29
POL-2020302,INS-10302,Payment Processing,7.8,1.8,24.4,False,Single Vendor,2024-11-08
POL-2020302,INS-10302,Customer Digital Channels,5.8,7.1,12.9,False,None,2023-09-06
POL-2020302,INS-10302,Email & Productivity,23.2,16.9,2.2,True,None,2023-04-10
POL-2020302,INS-10302,Back-Office/ERP,42.8,13.7,6.0,True,Single Vendor,2023-06-23
POL-2020303,INS-10303,Email & Productivity,42.3,11.8,3.5,False,Single Vendor,2023-01-12
POL-2020303,INS-10303,Back-Office/ERP,27.9,12.5,3.5,True,Multi-Vendor,2024-05-08
POL-2020304,INS-10304,Core Banking Platform,6.5,2.0,22.2,False,Single Vendor,2023-10-26
POL-2020304,INS-10304,Back-Office/ERP,19.7,6.9,4.7,False,Single Vendor,2023-02-17
POL-2020304,INS-10304,Email & Productivity,25.9,21.0,2.9,False,None,2024-03-07
POL-2020304,INS-10304,Payment Processing,5.3,1.6,26.7,False,Single Vendor,2024-03-21
POL-2020304,INS-10304,Customer Digital Channels,9.3,6.7,24.5,True,Multi-Vendor,2023-08-31
POL-2020305,INS-10305,Trading/OMS,1.4,0.4,34.7,False,Single Vendor,2023-05-28
POL-2020305,INS-10305,Back-Office/ERP,27.8,8.6,5.7,False,Single Vendor,2023-01-03
POL-2020305,INS-10305,Market Data Infrastructure,3.6,0.9,15.8,True,Multi-Vendor,2024-05-09
POL-2020305,INS-10305,Email & Productivity,28.3,16.3,3.3,False,None,2024-10-13
POL-2020305,INS-10305,Settlement & Clearing,7.4,0.9,16.7,False,None,2024-05-25
POL-2020306,INS-10306,Core Banking Platform,6.1,1.2,25.6,True,Single Vendor,2024-07-12
POL-2020306,INS-10306,Back-Office/ERP,20.5,11.4,4.2,False,Multi-Vendor,2024-02-09
POL-2020306,INS-10306,Email & Productivity,47.9,14.7,2.3,False,Multi-Vendor,2023-11-03
POL-2020306,INS-10306,Payment Processing,6.1,1.0,29.9,True,Single Vendor,2024-08-11
POL-2020306,INS-10306,Customer Digital Channels,10.6,5.2,24.7,True,None,2024-11-18
POL-2020307,INS-10307,Core Banking Platform,3.9,1.9,43.2,True,Single Vendor,2024-11-01
POL-2020307,INS-10307,Back-Office/ERP,27.2,7.5,4.1,True,Single Vendor,2023-09-20
POL-2020307,INS-10307,Email & Productivity,27.2,17.1,1.9,False,Single Vendor,2023-11-02
POL-2020307,INS-10307,Payment Processing,7.6,0.8,24.7,True,Multi-Vendor,2023-03-27
POL-2020307,INS-10307,Customer Digital Channels,6.7,4.1,25.4,False,Single Vendor,2024-12-02
POL-2020308,INS-10308,Payment Processing,6.0,1.0,38.9,False,Multi-Vendor,2024-11-29
POL-2020308,INS-10308,Customer Digital Channels,13.9,6.7,25.6,True,Single Vendor,2024-08-05
POL-2020308,INS-10308,Email & Productivity,36.1,16.2,2.7,True,Multi-Vendor,2024-12-27
POL-2020308,INS-10308,Back-Office/ERP,23.8,11.4,6.6,False,Multi-Vendor,2023-01-16
POL-2020309,INS-10309,Email & Productivity,35.3,22.7,2.7,True,None,2023-12-11
POL-2020309,INS-10309,Back-Office/ERP,38.5,12.3,5.7,False,None,2024-12-23
POL-2020310,INS-10310,Core Banking Platform,6.2,1.0,25.0,False,Single Vendor,2024-11-30
POL-2020310,INS-10310,Back-Office/ERP,47.3,6.1,4.9,True,Multi-Vendor,2023-03-12
POL-2020310,INS-10310,Email & Productivity,30.1,14.0,3.7,False,Single Vendor,2024-07-26
POL-2020310,INS-10310,Payment Processing,6.7,1.9,27.5,False,None,2024-02-11
POL-2020310,INS-10310,Customer Digital Channels,11.5,7.4,27.9,False,None,2024-08-16
POL-2020311,INS-10311,Core Banking Platform,7.8,1.6,25.0,True,None,2024-04-18
POL-2020311,INS-10311,Back-Office/ERP,17.5,14.2,6.4,True,None,2023-12-07
POL-2020311,INS-10311,Email & Productivity,40.1,12.8,3.3,False,None,2024-09-04
POL-2020311,INS-10311,Payment Processing,4.4,1.3,27.2,True,Single Vendor,2023-05-22
POL-2020311,INS-10311,Customer Digital Channels,15.1,4.0,21.2,False,Single Vendor,2023-06-25
POL-2020312,INS-10312,Trading/OMS,2.3,0.8,47.3,True,None,2023-05-24
POL-2020312,INS-10312,Back-Office/ERP,45.6,6.7,3.9,True,Single Vendor,2024-08-08
POL-2020312,INS-10312,Market Data Infrastructure,3.4,1.2,11.0,True,None,2024-07-17
POL-2020312,INS-10312,Email & Productivity,32.5,18.6,1.9,False,Single Vendor,2024-01-11
POL-2020312,INS-10312,Settlement & Clearing,4.3,1.8,25.4,False,Multi-Vendor,2023-01-11
POL-2020313,INS-10313,Core Banking Platform,3.0,1.1,38.9,True,Multi-Vendor,2023-08-26
POL-2020313,INS-10313,Back-Office/ERP,23.0,14.2,5.7,True,Single Vendor,2024-07-12
POL-2020313,INS-10313,Email & Productivity,31.5,22.7,2.7,True,Multi-Vendor,2023-11-02
POL-2020313,INS-10313,Payment Processing,4.0,1.6,31.8,True,Multi-Vendor,2024-10-16
POL-2020313,INS-10313,Customer Digital Channels,9.1,4.6,18.4,True,Single Vendor,2024-01-06
POL-2020314,INS-10314,Core Banking Platform,4.3,1.6,39.2,False,Single Vendor,2023-03-28
POL-2020314,INS-10314,Back-Office/ERP,30.6,9.7,4.5,False,Single Vendor,2023-09-17
POL-2020314,INS-10314,Email & Productivity,25.6,9.7,2.4,True,None,2024-12-07
POL-2020314,INS-10314,Payment Processing,4.5,1.4,36.6,False,None,2023-01-27
POL-2020314,INS-10314,Customer Digital Channels,9.7,7.7,25.2,False,Multi-Vendor,2023-03-25
POL-2020315,INS-10315,Trading/OMS,4.0,0.9,49.2,True,None,2023-06-04
POL-2020315,INS-10315,Back-Office/ERP,35.5,6.9,5.9,False,None,2023-07-13
POL-2020315,INS-10315,Market Data Infrastructure,3.0,1.4,17.3,True,Single Vendor,2024-01-12
POL-2020315,INS-10315,Email & Productivity,30.7,16.6,2.8,False,Multi-Vendor,2024-08-19
POL-2020315,INS-10315,Settlement & Clearing,6.5,1.8,31.8,False,Multi-Vendor,2024-08-15
POL-2020316,INS-10316,Payment Processing,6.9,0.7,39.9,True,None,2023-12-14
POL-2020316,INS-10316,Customer Digital Channels,8.5,7.4,15.2,False,Multi-Vendor,2024-04-09
POL-2020316,INS-10316,Email & Productivity,30.5,20.1,3.3,True,Single Vendor,2023-03-25
POL-2020316,INS-10316,Back-Office/ERP,29.8,12.7,5.2,False,Multi-Vendor,2023-01-28
POL-2020317,INS-10317,Trading/OMS,2.1,0.8,34.4,True,Single Vendor,2024-02-25
POL-2020317,INS-10317,Back-Office/ERP,38.5,5.6,5.2,False,None,2024-08-09
POL-2020317,INS-10317,Market Data Infrastructure,2.4,1.1,15.2,True,None,2023-09-17
POL-2020317,INS-10317,Email & Productivity,36.9,23.5,3.8,False,Multi-Vendor,2024-01-27
POL-2020317,INS-10317,Settlement & Clearing,6.5,1.3,22.8,True,None,2024-02-06
POL-2020318,INS-10318,Payment Processing,3.0,1.2,38.4,True,None,2024-10-11
POL-2020318,INS-10318,Customer Digital Channels,9.6,5.2,16.3,False,Multi-Vendor,2023-11-25
POL-2020318,INS-10318,Email & Productivity,25.4,9.4,3.3,True,Single Vendor,2024-01-30
POL-2020318,INS-10318,Back-Office/ERP,30.8,11.9,5.2,False,None,2024-07-24
POL-2020319,INS-10319,Core Banking Platform,7.0,1.7,42.6,False,Single Vendor,2024-04-13
POL-2020319,INS-10319,Back-Office/ERP,32.4,9.3,6.7,False,Multi-Vendor,2024-03-22
POL-2020319,INS-10319,Email & Productivity,18.5,10.8,2.8,False,None,2024-02-02
POL-2020319,INS-10319,Payment Processing,6.0,0.7,35.3,True,Single Vendor,2023-11-29
POL-2020319,INS-10319,Customer Digital Channels,11.4,5.3,18.8,False,Multi-Vendor,2024-08-24
POL-2020320,INS-10320,Payment Processing,5.5,0.9,20.6,False,Single Vendor,2024-11-23
POL-2020320,INS-10320,Customer Digital Channels,8.6,6.5,21.4,False,None,2023-03-23
POL-2020320,INS-10320,Email & Productivity,31.8,17.3,3.1,False,Single Vendor,2023-08-31
POL-2020320,INS-10320,Back-Office/ERP,26.4,6.6,6.6,True,None,2023-07-01
POL-2020321,INS-10321,Email & Productivity,35.5,19.3,2.9,True,Single Vendor,2024-04-07
POL-2020321,INS-10321,Back-Office/ERP,40.4,11.7,3.2,True,Single Vendor,2023-09-28
POL-2020322,INS-10322,Core Banking Platform,7.4,1.1,24.9,False,Single Vendor,2023-04-30
POL-2020322,INS-10322,Back-Office/ERP,19.5,13.1,5.8,False,Single Vendor,2024-07-09
POL-2020322,INS-10322,Email & Productivity,38.6,22.7,2.6,True,Multi-Vendor,2023-02-14
POL-2020322,INS-10322,Payment Processing,5.7,1.5,41.5,False,Multi-Vendor,2024-03-25
POL-2020322,INS-10322,Customer Digital Channels,8.8,7.8,14.4,False,None,2023-04-30
POL-2020323,INS-10323,Email & Productivity,40.6,18.3,3.8,False,Single Vendor,2024-02-01
POL-2020323,INS-10323,Back-Office/ERP,17.7,6.4,3.3,True,Single Vendor,2023-10-24
POL-2020324,INS-10324,Core Banking Platform,5.9,1.5,46.4,True,None,2024-04-10
POL-2020324,INS-10324,Back-Office/ERP,31.4,6.3,3.8,False,Multi-Vendor,2024-01-04
POL-2020324,INS-10324,Email & Productivity,17.1,20.5,3.8,False,Multi-Vendor,2023-11-03
POL-2020324,INS-10324,Payment Processing,8.0,1.2,18.5,False,Single Vendor,2023-05-01
POL-2020324,INS-10324,Customer Digital Channels,8.0,5.9,27.4,True,None,2024-05-10
POL-2020325,INS-10325,Trading/OMS,1.7,0.4,52.3,False,Multi-Vendor,2024-04-29
POL-2020325,INS-10325,Back-Office/ERP,37.6,8.2,6.3,True,Single Vendor,2024-01-06
POL-2020325,INS-10325,Market Data Infrastructure,1.7,1.9,11.4,True,Multi-Vendor,2023-12-26
POL-2020325,INS-10325,Email & Productivity,19.3,13.7,2.3,False,Single Vendor,2023-06-03
POL-2020325,INS-10325,Settlement & Clearing,5.5,1.6,24.8,False,Single Vendor,2023-06-05
POL-2020326,INS-10326,Core Banking Platform,6.2,1.2,21.8,True,Multi-Vendor,2024-08-13
POL-2020326,INS-10326,Back-Office/ERP,47.2,14.1,3.3,True,Multi-Vendor,2023-12-12
POL-2020326,INS-10326,Email & Productivity,30.8,18.3,2.3,True,Multi-Vendor,2023-01-26
POL-2020326,INS-10326,Payment Processing,5.8,1.4,23.0,False,Multi-Vendor,2023-01-11
POL-2020326,INS-10326,Customer Digital Channels,7.1,6.7,17.2,False,Single Vendor,2024-12-02
POL-2020327,INS-10327,Core Banking Platform,4.1,1.7,41.6,True,Single Vendor,2024-03-02
POL-2020327,INS-10327,Back-Office/ERP,25.4,14.7,5.8,True,Single Vendor,2024-01-24
POL-2020327,INS-10327,Email & Productivity,27.6,15.1,3.5,False,Multi-Vendor,2024-09-03
POL-2020327,INS-10327,Payment Processing,3.9,1.3,33.7,True,Multi-Vendor,2024-02-22
POL-2020327,INS-10327,Customer Digital Channels,11.2,6.0,20.7,True,Multi-Vendor,2023-05-16
POL-2020328,INS-10328,Core Banking Platform,3.8,1.2,35.9,False,Multi-Vendor,2024-05-02
POL-2020328,INS-10328,Back-Office/ERP,41.1,12.4,4.7,True,Single Vendor,2024-03-27
POL-2020328,INS-10328,Email & Productivity,47.2,10.1,2.3,False,Single Vendor,2024-09-02
POL-2020328,INS-10328,Payment Processing,4.6,1.0,33.0,True,None,2024-10-31
POL-2020328,INS-10328,Customer Digital Channels,6.0,3.7,16.7,True,Multi-Vendor,2024-02-21
POL-2020329,INS-10329,Core Banking Platform,6.4,1.8,43.4,True,None,2024-05-23
POL-2020329,INS-10329,Back-Office/ERP,22.5,11.5,3.1,False,None,2024-03-30
POL-2020329,INS-10329,Email & Productivity,26.5,21.0,2.9,True,None,2023-02-26
POL-2020329,INS-10329,Payment Processing,3.6,1.3,22.8,False,None,2024-01-02
POL-2020329,INS-10329,Customer Digital Channels,9.7,5.3,17.6,True,Multi-Vendor,2024-09-03
POL-2020330,INS-10330,Core Banking Platform,7.7,1.4,44.6,False,None,2024-11-07
POL-2020330,INS-10330,Back-Office/ERP,40.5,12.5,5.0,False,Single Vendor,2024-07-06
POL-2020330,INS-10330,Email & Productivity,16.9,18.0,2.7,False,Multi-Vendor,2023-06-21
POL-2020330,INS-10330,Payment Processing,3.4,1.3,35.7,True,None,2023-08-26
POL-2020330,INS-10330,Customer Digital Channels,15.6,4.7,20.7,True,None,2023-02-23
POL-2020331,INS-10331,Core Banking Platform,7.2,1.1,25.0,False,None,2024-09-23
POL-2020331,INS-10331,Back-Office/ERP,25.6,15.0,3.6,False,None,2023-09-16
POL-2020331,INS-10331,Email & Productivity,27.1,15.6,3.8,True,None,2024-02-15
POL-2020331,INS-10331,Payment Processing,7.7,1.3,40.4,False,None,2024-01-22
POL-2020331,INS-10331,Customer Digital Channels,7.3,3.6,27.2,False,Single Vendor,2024-12-25
POL-2020332,INS-10332,Core Banking Platform,5.5,0.9,34.7,True,None,2024-02-13
