policy_id,insured_id,sub_sector,primary_regulator,region,policy_year,cloud_provider_primary,core_banking_vendor,premium_usd,n_claims,had_claim,total_loss,bi_loss,log_revenue,exposure_size_score,cyber_control_score,control_gap_score,vendor_control_pressure,vendor_pressure_band,regulatory_findings_pressure,high_sev_rate,critical_operations_score,payment_trading_flag,coverage_structure_score,limit_to_revenue,retention_ratio,prior_incident_score,repeat_offender,hybrid_cloud_flag,core_banking_vendor_missing,exposure_years,loss_ratio,bi_share_of_loss,limit_mm,retention_mm
POL-2020392,INS-10392,Community Bank,FDIC,Southwest,2023,Hybrid,Temenos,590138,1.0,1,519920.0,330451.0,5.462983988103271,-0.388160995145769,0.4385,0.5615,3.0769230769230766,Low,0.0,0.0,1,0,-0.4644201928568373,0.10647359454855196,0.046799999999999994,0.6931471805599453,0,1,0,0.999315537303217,0.8810142712382527,0.6355804739190645,25,1.17
POL-2020393,INS-10393,Asset Manager,State,Southwest,2024,Hybrid,Unknown,980764,0.0,0,0.0,0.0,6.596463340891223,-0.001131613741582535,0.7302500000000001,0.26974999999999993,8.333333333333334,Moderate,0.6931471805599453,0.0,1,0,-0.006003965799962874,0.01367053998632946,0.019200000000000002,0.0,0,1,1,0.999315537303217,0.0,0.0,10,0.192
POL-2020394,INS-10394,Insurance Carrier,CFPB,West,2021,On-Prem,Unknown,59323626,0.0,0,0.0,0.0,8.656694230193795,1.2908035896618342,0.76075,0.23924999999999996,5.6818181818181825,Low,0.6931471805599453,0.0,0,0,0.6312557954603586,0.04349717268377556,0.016007999999999998,0.0,0,0,1,0.999315537303217,0.0,0.0,250,4.002
POL-2020395,INS-10395,Insurance Carrier,SEC,Southwest,2021,Azure,Unknown,19493412,0.0,0,0.0,0.0,8.179592318124204,0.8465439436759746,0.6225,0.37749999999999995,29.64285714285714,Extreme,0.0,0.0,0,0,0.1281705221954902,0.02803947958725886,0.03121,0.0,0,0,1,0.999315537303217,0.0,0.0,100,3.121
POL-2020396,INS-10396,Fintech-Lending,CFPB,National,2024,Hybrid,Unknown,941575,1.0,1,6647362.0,2873014.0,6.016401032398013,-0.3686381540160853,0.8930000000000001,0.10699999999999987,21.794871794871796,High,0.0,0.0,0,0,0.10336963866451776,0.036665851869958445,0.017333333333333333,0.0,0,1,1,0.999315537303217,7.059832727079627,0.43220363205734846,15,0.26
POL-2020397,INS-10397,Broker-Dealer,SEC,National,2022,Azure,Unknown,7568323,0.0,0,0.0,0.0,6.792119935383212,0.11834732182598458,0.73075,0.26925,10.000000000000002,Moderate,0.0,0.0,0,0,-0.14842048804037977,0.11238480557428636,0.04364,0.0,0,0,1,0.999315537303217,0.0,0.0,100,4.364
POL-2020398,INS-10398,Community Bank,State,National,2020,Hybrid,In-House,164733,0.0,0,0.0,0.0,4.741447804280639,-0.6778950118408371,0.6300000000000001,0.3699999999999999,4.444444444444444,Low,2.164113623636083,0.3333333333333333,1,0,0.022923493034038067,0.08802816901408451,0.0179,0.6931471805599453,0,1,0,0.999315537303217,0.0,0.0,10,0.179
POL-2020399,INS-10399,Fintech-Payments,State,National,2024,AWS,Unknown,865148,0.0,0,0.0,0.0,6.2136075980886085,-0.28226941132043176,0.7665,0.23350000000000004,2.5,Low,0.0,0.0,1,0,-0.3026583005714244,0.010030090270812437,0.027600000000000003,0.0,0,0,1,0.999315537303217,0.0,0.0,5,0.138
POL-2020400,INS-10400,Community Bank,OCC,National,2022,GCP,Other,10328,0.0,0,0.0,0.0,3.095577608523707,-1.735295765082638,0.80725,0.19274999999999998,18.333333333333332,High,0.0,0.0,1,0,-0.9154662288826301,0.0947867298578199,0.0495,0.0,0,0,0,0.999315537303217,0.0,0.0,2,0.099
POL-2020401,INS-10401,National Bank,FDIC,National,2023,On-Prem,Finastra,170120179,0.0,0,0.0,0.0,10.317803377242255,2.4414380589089237,0.616,0.384,14.8,High,0.0,0.0,1,0,0.4185704335400295,0.0016520351420915426,0.0126,0.0,0,0,0,0.999315537303217,0.0,0.0,50,0.63
POL-2020402,INS-10402,Fintech-Payments,CFPB,Southwest,2022,On-Prem,Unknown,176962,0.0,0,0.0,0.0,5.855358414110991,-0.5123968001273107,0.55925,0.44075,3.0232558139534884,Low,0.0,0.0,1,0,-0.7997329773030707,0.0028727377190462507,0.041,0.0,0,0,1,0.999315537303217,0.0,0.0,1,0.041
POL-2020403,INS-10403,Community Bank,FINRA,West,2024,On-Prem,Other,255279,0.0,0,0.0,0.0,5.063860055333554,-0.4796001250565603,0.5805,0.4195,28.8,Extreme,0.0,0.0,1,0,-0.25117716448041616,0.09541984732824428,0.03326666666666667,1.0986122886681098,1,0,0,0.999315537303217,0.0,0.0,15,0.499
POL-2020404,INS-10404,Insurance Carrier,FINRA,National,2022,Azure,Unknown,10609222,0.0,0,0.0,0.0,8.504715669905124,1.125860549708484,0.8027500000000001,0.19724999999999993,39.99999999999999,Extreme,0.0,0.0,0,0,0.2710005539589844,0.0030382823577071094,0.0098,1.0986122886681098,1,0,1,0.999315537303217,0.0,0.0,15,0.147
POL-2020405,INS-10405,Insurance Carrier,State,Northeast,2021,On-Prem,Unknown,5174209,0.0,0,0.0,0.0,8.281420223701886,0.9908813008301264,0.7245,0.27549999999999997,16.25,High,2.841743786688177,0.6666666666666666,0,0,0.056301330150192896,0.002532414910858995,0.0164,0.0,0,0,1,0.999315537303217,0.0,0.0,10,0.164
POL-2020406,INS-10406,Community Bank,FRB,Northeast,2022,GCP,Fiserv,53363,0.0,0,0.0,0.0,3.770459441106359,-1.1965923078967102,0.7190000000000001,0.2809999999999999,29.512195121951223,Extreme,0.0,0.0,1,0,-0.5133470899655167,0.2358490566037736,0.041999999999999996,1.0986122886681098,1,0,0,0.999315537303217,0.0,0.0,10,0.42
POL-2020407,INS-10407,Broker-Dealer,FINRA,National,2022,GCP,Unknown,722917,1.0,1,13542297.0,6500620.0,5.826589903917748,-0.48024983040139985,0.6060000000000001,0.3939999999999999,16.153846153846153,High,0.0,0.0,1,0,-0.6691103298409063,0.029568302779420463,0.049,0.0,0,0,1,0.999315537303217,18.732851765832038,0.4800234406319696,10,0.49
POL-2020408,INS-10408,Asset Manager,State,Southeast,2024,Azure,Unknown,1066921,0.0,0,0.0,0.0,6.664536563236877,0.1572524489061309,0.81025,0.18974999999999997,6.176470588235294,Low,0.0,0.0,2,0,-0.10613747714842736,0.012769761205465458,0.0237,0.6931471805599453,0,0,1,0.999315537303217,0.0,0.0,10,0.237
POL-2020409,INS-10409,Community Bank,OCC,Northeast,2024,GCP,In-House,1971020,1.0,1,3444498.0,1807501.0,4.969813299576001,-0.47975952307484643,0.6604999999999999,0.33950000000000014,8.23529411764706,Moderate,0.6931471805599453,0.0,1,0,0.8271473075211393,3.4965034965034967,0.012827999999999999,0.0,0,0,0,0.999315537303217,1.7475713082566386,0.524750195819536,500,6.414
POL-2020410,INS-10410,Broker-Dealer,FINRA,Northeast,2024,On-Prem,Unknown,2077852,0.0,0,0.0,0.0,6.815310988590857,0.2887111142019059,0.7172499999999999,0.28275000000000006,3.513513513513513,Low,0.7797905781299385,0.0,1,0,-0.5092991048453474,0.016470846601515318,0.04486666666666667,0.6931471805599453,0,0,1,0.999315537303217,0.0,0.0,15,0.673
POL-2020411,INS-10411,Regional Bank,NCUA,Southwest,2024,GCP,FIS,889568,0.0,0,0.0,0.0,5.700777965635902,-0.11818339058231425,0.7795,0.22050000000000003,20.3921568627451,High,0.6931471805599453,0.0,1,0,-0.4955728408319153,0.08386447500838644,0.0482,0.0,0,0,0,0.999315537303217,0.0,0.0,25,1.205
POL-2020412,INS-10412,Asset Manager,OCC,Southeast,2020,Azure,Unknown,4108386,1.0,1,761843.0,12318.0,7.789454566086673,0.6861267041201279,0.5115,0.48850000000000005,32.10526315789473,Extreme,0.0,0.0,2,0,-0.13283974684135125,0.004142502071251036,0.0249,0.6931471805599453,0,0,1,0.999315537303217,0.1854360812250845,0.016168685674082455,10,0.249
POL-2020413,INS-10413,Regional Bank,FDIC,National,2024,Azure,In-House,1271961,0.0,0,0.0,0.0,6.128178370423804,0.01812369261511391,0.784,0.21599999999999997,0.6122448979591837,Low,0.6931471805599453,0.0,1,0,0.26099146713426186,0.05463286713286713,0.014199999999999999,0.0,0,0,0,0.999315537303217,0.0,0.0,25,0.355
POL-2020414,INS-10414,Regional Bank,FDIC,West,2020,Azure,Other,1217247,0.0,0,0.0,0.0,6.2172047242694575,0.06721368666153983,0.53925,0.46075,13.913043478260867,Moderate,0.0,0.0,1,0,0.0010893754564692548,0.04997001798920647,0.02588,0.0,0,0,0,0.999315537303217,0.0,0.0,25,0.647
POL-2020415,INS-10415,Asset Manager,FDIC,National,2023,Hybrid,Unknown,407554,0.0,0,0.0,0.0,6.8719208259729205,0.16673568974712802,0.7847500000000001,0.21524999999999994,5.208333333333334,Low,0.6931471805599453,0.0,2,0,-0.44370271473075207,0.0010375596596804318,0.025,0.0,0,1,1,0.999315537303217,0.0,0.0,1,0.025
POL-2020416,INS-10416,Regional Bank,SEC,West,2020,GCP,FIS,634656,0.0,0,0.0,0.0,6.842042735616755,0.32259902542556224,0.8817500000000001,0.11824999999999986,2.7906976744186047,Low,0.7953863896925372,0.0,1,0,-0.09214624668414317,0.0021381227282446015,0.0125,0.6931471805599453,0,0,0,0.999315537303217,0.0,0.0,2,0.025
POL-2020417,INS-10417,National Bank,FDIC,Southwest,2020,Hybrid,Other,46105511,0.0,0,0.0,0.0,9.199147970072033,1.7637132908939368,0.5715,0.4285,7.368421052631579,Low,0.0,0.0,1,0,-0.40163428386094946,0.005056787726164831,0.04946,0.0,0,1,0,0.999315537303217,0.0,0.0,50,2.473
POL-2020418,INS-10418,Community Bank,FRB,Northeast,2022,AWS,FIS,139279,0.0,0,0.0,0.0,3.6136169696133895,-1.391806220212608,0.83025,0.16974999999999996,8.23529411764706,Moderate,0.0,0.0,1,0,0.5805642030104344,1.3850415512465373,0.00532,0.0,0,0,0,0.999315537303217,0.0,0.0,50,0.266
POL-2020419,INS-10419,Hedge Fund,CFPB,National,2020,Hybrid,Unknown,1683869,0.0,0,0.0,0.0,6.529126824827532,0.02726515277921464,0.82825,0.17174999999999996,26.842105263157894,Extreme,1.47784755121885,0.0,1,0,-0.43364267404872947,0.02193623866627669,0.041466666666666666,1.0986122886681098,1,1,1,0.999315537303217,0.0,0.0,15,0.622
POL-2020420,INS-10420,Broker-Dealer,SEC,West,2022,On-Prem,Unknown,562385,0.0,0,0.0,0.0,6.6383059747914155,-0.12851577415841423,0.9945,0.005499999999999949,11.568627450980394,Moderate,0.7797905781299385,0.0,0,0,-0.5038062377833865,0.0026219192448872575,0.031,0.0,0,0,1,0.999315537303217,0.0,0.0,2,0.062
POL-2020421,INS-10421,Broker-Dealer,FINRA,Midwest,2022,Azure,Unknown,1690681,0.0,0,0.0,0.0,6.583547525180906,0.12127529108048613,0.864,0.136,3.888888888888889,Low,0.0,0.0,0,0,-0.387655431799805,0.02077274615704196,0.0394,0.0,0,0,1,0.999315537303217,0.0,0.0,15,0.591
POL-2020422,INS-10422,Community Bank,CFPB,West,2020,GCP,In-House,132870,0.0,0,0.0,0.0,4.477336814478207,-0.8591991027768285,0.8535,0.14649999999999996,9.166666666666666,Moderate,1.3862943611198906,0.0,1,0,0.056301330150192896,0.11494252873563218,0.0164,0.0,0,0,0,0.999315537303217,0.0,0.0,10,0.164
POL-2020423,INS-10423,Hedge Fund,FINRA,National,2022,On-Prem,Unknown,161278,0.0,0,0.0,0.0,5.660874973644924,-0.6230775058586178,0.745,0.255,10.0,Moderate,2.575905378850778,0.2,1,0,-0.8442367601246105,0.003491620111731844,0.043,0.0,0,0,1,0.999315537303217,0.0,0.0,1,0.043
POL-2020424,INS-10424,Broker-Dealer,FINRA,Northeast,2022,Azure,Unknown,1834876,0.0,0,0.0,0.0,7.272398392570047,0.33043865792998317,0.8810000000000001,0.11899999999999988,13.333333333333336,Moderate,0.6931471805599453,0.0,1,0,-0.03563560364218529,0.0034746351633078527,0.0156,0.0,0,0,1,0.999315537303217,0.0,0.0,5,0.078
POL-2020425,INS-10425,Community Bank,FDIC,National,2021,AWS,FIS,82481,0.0,0,0.0,0.0,4.657762636107262,-0.8017493920302027,0.60425,0.39575000000000005,18.333333333333332,High,1.559581156259877,0.0,1,0,-0.5607802409363553,0.047892720306513405,0.0392,0.0,0,0,0,0.999315537303217,0.0,0.0,5,0.196
POL-2020426,INS-10426,Fintech-Payments,State,West,2024,GCP,Unknown,1783772,0.0,0,0.0,0.0,6.685611228001011,0.0660470240020052,0.7630000000000001,0.23699999999999988,65.21739130434783,Extreme,0.7000786523655448,0.0,1,0,-0.5222478465298248,0.012503125781445362,0.0424,0.0,0,0,1,0.999315537303217,0.0,0.0,10,0.424
POL-2020427,INS-10427,Asset Manager,SEC,West,2021,Hybrid,Unknown,313403,0.0,0,0.0,0.0,6.267390283861161,-0.20014628673845902,0.803,0.19699999999999995,1.9354838709677418,Low,0.6931471805599453,0.0,2,0,-0.381420835024152,0.0038015586390420073,0.0255,0.6931471805599453,0,1,1,0.999315537303217,0.0,0.0,2,0.051
POL-2020428,INS-10428,Regional Bank,FRB,Southwest,2021,Azure,Fiserv,145222,1.0,1,139910.0,4162.0,5.496348217047172,-0.1934034076293758,0.729,0.271,9.2,Moderate,0.7797905781299385,0.0,1,0,-0.25903543226491754,0.008237232289950576,0.02,0.6931471805599453,0,0,0,0.999315537303217,0.9634215201553483,0.029747694946751484,2,0.04
POL-2020429,INS-10429,Fintech-Lending,CFPB,Northeast,2021,Azure,Unknown,819651,0.0,0,0.0,0.0,6.054204576929168,-0.19316932493442815,0.8675,0.13249999999999995,2.682926829268293,Low,0.6931471805599453,0.0,0,0,0.2276408940131213,0.02353494939985879,0.0087,0.0,0,0,1,0.999315537303217,0.0,0.0,10,0.087
POL-2020430,INS-10430,Community Bank,CFPB,Southwest,2021,On-Prem,Temenos,18029,1.0,1,149288.0,29221.0,3.742420221041966,-1.2383927813892317,0.56975,0.43025,12.758620689655173,Moderate,0.6931471805599453,0.0,1,0,-0.09214624668414317,0.04854368932038835,0.0125,0.0,0,0,0,0.999315537303217,8.280437073603638,0.1957357590697176,2,0.025
POL-2020431,INS-10431,Broker-Dealer,FINRA,Midwest,2020,Hybrid,Unknown,881700,1.0,1,4179836.0,708547.0,6.108135853911675,-0.29045347656918336,0.6627500000000001,0.33724999999999994,91.53846153846153,Extreme,0.0,0.0,0,0,0.3006697425066776,0.033444816053511704,0.008466666666666667,0.0,0,1,1,0.999315537303217,4.74065555177498,0.16951550252210854,15,0.127
POL-2020432,INS-10432,Broker-Dealer,SEC,Southwest,2022,Azure,Unknown,2504649,0.0,0,0.0,0.0,6.245525201056913,-0.1260401009527175,0.878,0.122,10.975609756097562,Moderate,0.6931471805599453,0.0,1,0,0.4194605091964603,0.09714396735962696,0.01256,0.0,0,0,1,0.999315537303217,0.0,0.0,50,0.628
POL-2020433,INS-10433,Fintech-Lending,State,Southwest,2023,Azure,Unknown,185278,1.0,1,386388.0,89319.0,5.929057086979365,-0.36756778550526464,0.7660000000000001,0.23399999999999987,14.642857142857142,High,2.18196607332694,0.3333333333333333,0,0,-0.44370271473075207,0.0026680896478121665,0.025,0.6931471805599453,0,0,1,0.999315537303217,2.0854499724737963,0.2311640113046989,1,0.025
POL-2020434,INS-10434,Community Bank,FDIC,National,2021,On-Prem,Fiserv,300788,0.0,0,0.0,0.0,5.909169304381152,0.029423068538789926,0.6985000000000001,0.3014999999999999,2.8205128205128207,Low,0.0,0.0,1,0,0.03112007059012442,0.013609145345672292,0.0126,0.0,0,0,0,0.999315537303217,0.0,0.0,5,0.063
POL-2020435,INS-10435,Asset Manager,State,Northeast,2023,Azure,Unknown,1638760,0.0,0,0.0,0.0,7.064075033237091,0.30026439203855,0.6869999999999999,0.31300000000000006,18.46153846153846,High,2.176015256763321,0.3333333333333333,2,0,-0.33310676953828056,0.008560178051703475,0.0339,0.0,0,0,1,0.999315537303217,0.0,0.0,10,0.339
POL-2020436,INS-10436,Broker-Dealer,FINRA,West,2020,On-Prem,Unknown,152332,2.0,1,149238.0,3825.0,5.832468815617524,-0.40516232853914286,0.7315,0.26849999999999996,7.916666666666667,Low,0.0,0.0,0,0,-0.44370271473075207,0.0029394473838918285,0.025,0.6931471805599453,0,0,1,0.999315537303217,0.9796891001234147,0.02563020142323001,1,0.025
POL-2020437,INS-10437,Regional Bank,NCUA,Southwest,2022,Azure,Fiserv,535319,1.0,1,110375.0,30091.0,6.227721737567575,0.05856430434910644,0.6692499999999999,0.3307500000000001,4.482758620689656,Low,0.0,0.0,1,0,0.09342536654028019,0.009889240506329113,0.0098,0.6931471805599453,0,0,0,0.999315537303217,0.2061854707193281,0.2726251415628539,5,0.049
POL-2020438,INS-10438,Fintech-Payments,State,National,2021,GCP,Unknown,518138,1.0,1,917127.0,161047.0,5.285738584341177,-0.7035089151009112,0.654,0.346,11.891891891891891,Moderate,0.7875884839112379,0.0,1,0,-0.5845531424799807,0.05089058524173028,0.045200000000000004,0.6931471805599453,0,0,1,0.999315537303217,1.7700438879217506,0.17559945351080058,10,0.452
POL-2020439,INS-10439,Regional Bank,FINRA,West,2023,Hybrid,Other,228971,0.0,0,0.0,0.0,6.151029116779321,-0.01095652880127379,0.63975,0.36024999999999996,9.666666666666666,Moderate,0.6931471805599453,0.0,1,0,-0.25903543226491754,0.004271678769756515,0.02,0.6931471805599453,0,1,0,0.999315537303217,0.0,0.0,2,0.04
POL-2020440,INS-10440,Broker-Dealer,SEC,National,2021,Azure,Unknown,1031526,0.0,0,0.0,0.0,6.397596099759307,-0.00977102651991015,0.7512500000000001,0.24874999999999992,6.734693877551021,Low,0.0,0.0,1,0,0.21206457002558232,0.016683350016683352,0.0094,0.0,0,0,1,0.999315537303217,0.0,0.0,10,0.094
POL-2020441,INS-10441,Regional Bank,OCC,National,2023,On-Prem,Finastra,1331006,0.0,0,0.0,0.0,7.074455454873135,0.6985208594389406,0.629,0.371,7.419354838709677,Low,0.0,0.0,1,0,0.00441780089720048,0.0042358522534733985,0.013800000000000002,0.6931471805599453,0,0,0,0.999315537303217,0.0,0.0,5,0.069
POL-2020442,INS-10442,Fintech-Payments,SEC,West,2023,AWS,Unknown,2743792,0.0,0,0.0,0.0,6.596599850344714,0.07884699951719183,0.8517500000000001,0.14824999999999988,3.333333333333334,Low,0.6931471805599453,0.0,1,0,-0.4875621599240381,0.03417167851284855,0.04784,0.0,0,0,1,0.999315537303217,0.0,0.0,25,1.196
POL-2020443,INS-10443,Fintech-Payments,CFPB,Midwest,2020,Azure,Unknown,1521775,0.0,0,0.0,0.0,5.549853992363464,-0.44156464533826617,0.8465,0.15349999999999997,6.07843137254902,Low,0.0,0.0,1,0,0.20495227599663823,0.19516003122560502,0.0222,0.0,0,0,1,0.999315537303217,0.0,0.0,50,1.11
POL-2020444,INS-10444,Regional Bank,FINRA,National,2024,GCP,Other,298396,1.0,1,3922047.0,2590813.0,6.625127080833035,0.3995292202246004,0.7735,0.22650000000000003,10.74074074074074,Moderate,0.0,0.0,1,0,-0.7329773030707609,0.001328374070138151,0.038,0.0,0,0,0,0.999315537303217,13.14376533197496,0.6605767345470362,1,0.038
POL-2020445,INS-10445,Investment Bank,FRB,West,2024,On-Prem,Jack Henry,22928332,1.0,1,524653.0,19633.0,8.473784520999216,1.3311157884547002,0.71375,0.28625,19.25925925925926,High,0.0,0.0,1,0,0.12039508863571263,0.010445827936322233,0.026000000000000002,0.0,0,0,0,0.999315537303217,0.022882301250697172,0.037420923924956113,50,1.3
POL-2020446,INS-10446,Fintech-Payments,CFPB,Midwest,2023,GCP,Unknown,1281963,0.0,0,0.0,0.0,6.274008441703639,-0.24339226626537847,0.6245,0.37549999999999994,7.352941176470589,Low,0.0,0.0,1,0,0.06297689757342392,0.0188821752265861,0.0161,0.6931471805599453,0,0,1,0.999315537303217,0.0,0.0,10,0.161
POL-2020447,INS-10447,National Bank,FDIC,Southeast,2021,Azure,FIS,345392106,0.0,0,0.0,0.0,10.074423707588414,2.29054551694542,0.5355000000000001,0.4644999999999999,10.3125,Moderate,0.6931471805599453,0.0,1,0,0.3062001657318316,0.010536386356644036,0.030616,0.0,0,0,0,0.999315537303217,0.0,0.0,250,7.654
POL-2020448,INS-10448,Fintech-Payments,State,Southwest,2024,AWS,Unknown,697159,0.0,0,0.0,0.0,5.522260598032811,-0.8085624949491544,0.73075,0.26925,2.0,Low,0.0,0.0,1,0,-0.2051899222314918,0.06019261637239166,0.031200000000000002,1.0986122886681098,1,0,1,0.999315537303217,0.0,0.0,15,0.468
POL-2020449,INS-10449,Asset Manager,FINRA,West,2024,AWS,Unknown,470573,1.0,1,150368.0,0.0,7.120040086961471,0.32718907744948966,0.6932499999999999,0.3067500000000001,35.588235294117645,Extreme,0.0,0.0,2,0,-0.44370271473075207,0.0008093889113719142,0.025,0.6931471805599453,0,0,1,0.999315537303217,0.31954234518342534,0.0,1,0.025
POL-2020450,INS-10450,Investment Bank,OCC,Southeast,2024,On-Prem,In-House,15166611,0.0,0,0.0,0.0,7.364293657274302,0.7925589413572068,0.761,0.239,11.739130434782608,Moderate,0.0,0.0,0,0,0.27013758939620214,0.06338742393509128,0.02483,0.6931471805599453,0,0,0,0.999315537303217,0.0,0.0,100,2.483
POL-2020451,INS-10451,Broker-Dealer,SEC,National,2024,AWS,Unknown,516841,0.0,0,0.0,0.0,7.126006884215919,0.30276816044291494,0.6492500000000001,0.3507499999999999,18.18181818181818,High,0.7875884839112379,0.0,1,0,-0.44370271473075207,0.0008045699573577922,0.025,0.0,0,0,1,0.999315537303217,0.0,0.0,1,0.025
POL-2020452,INS-10452,Custodian Bank,FRB,West,2020,Hybrid,Fiserv,62057701,0.0,0,0.0,0.0,8.601626247391067,1.3841047887482294,0.558,0.44199999999999995,3.75,Low,0.0,0.0,1,0,0.7191062627500782,0.04596010662744737,0.012060000000000001,0.0,0,1,0,0.999315537303217,0.0,0.0,250,3.015
POL-2020453,INS-10453,Credit Union,NCUA,West,2024,GCP,Jack Henry,186914,1.0,1,101963.0,0.0,4.3528552573736015,-1.4440752114636892,0.5662499999999999,0.4337500000000001,11.470588235294118,Moderate,0.6931471805599453,0.0,1,0,0.4443470523590059,0.3259452411994785,0.00596,1.0986122886681098,1,0,0,0.999315537303217,0.5455075596263522,0.0,25,0.149
POL-2020454,INS-10454,Broker-Dealer,FINRA,West,2021,AWS,Unknown,883685,0.0,0,0.0,0.0,6.135131896920395,-0.17722086177102356,0.7635000000000001,0.23649999999999993,10.0,Moderate,0.0,0.0,1,0,0.11860662610034867,0.021701388888888888,0.013600000000000001,1.0986122886681098,1,0,1,0.999315537303217,0.0,0.0,10,0.136
POL-2020455,INS-10455,Community Bank,SEC,National,2020,On-Prem,Temenos,314729,0.0,0,0.0,0.0,4.403054001865957,-0.805998237840944,0.6112500000000001,0.38874999999999993,26.551724137931036,Extreme,0.0,0.0,1,0,-0.3824976572476875,0.6195786864931846,0.048600000000000004,0.0,0,0,0,0.999315537303217,0.0,0.0,50,2.43
POL-2020456,INS-10456,Insurance Carrier,NCUA,Northeast,2023,GCP,Unknown,57087076,0.0,0,0.0,0.0,9.582744953957857,1.8003857926847047,0.58475,0.41525,10.32258064516129,Moderate,0.0,0.0,0,0,0.20361716251199208,0.0034456144219637244,0.02226,0.0,0,0,1,0.999315537303217,0.0,0.0,50,1.113
POL-2020457,INS-10457,Custodian Bank,FDIC,Midwest,2021,GCP,Fiserv,41147987,0.0,0,0.0,0.0,8.82213053175038,1.480910095107438,0.6795,0.3205,10.882352941176471,Moderate,0.0,0.0,1,0,0.631285786992998,0.014745565271244673,0.0086,1.0986122886681098,1,0,0,0.999315537303217,0.0,0.0,100,0.86
POL-2020458,INS-10458,Fintech-Payments,CFPB,Southeast,2020,Hybrid,Unknown,1475056,0.0,0,0.0,0.0,6.310645286619134,-0.215938157926962,0.7450000000000001,0.2549999999999999,4.4186046511627906,Low,0.6931471805599453,0.0,1,0,-0.4176639568992062,0.018201674554058973,0.0377,0.0,0,1,1,0.999315537303217,0.0,0.0,10,0.377
POL-2020459,INS-10459,Insurance Carrier,SEC,Southeast,2021,Azure,Unknown,20331476,0.0,0,0.0,0.0,8.538073668995592,1.0622865182241172,0.6769999999999999,0.32300000000000006,29.41176470588235,Extreme,0.0,0.0,0,0,-0.30194581034070034,0.009795278675678323,0.04498,0.0,0,0,1,0.999315537303217,0.0,0.0,50,2.249
POL-2020460,INS-10460,Broker-Dealer,FINRA,West,2021,AWS,Unknown,2431386,0.0,0,0.0,0.0,5.863347044327539,-0.35579723079541714,0.93725,0.06274999999999997,6.521739130434783,Low,0.0,0.0,1,0,0.268802475911556,0.28498147620404674,0.02489,1.0986122886681098,1,0,1,0.999315537303217,0.0,0.0,100,2.489
